id,type,name,x,y,delivery_area,priority,max_capacity,current_load
WH_2795,Warehouse,Wadi Seer Warehouse 2795,31.865916,35.963076,,,500,300
LOC_2796,General,Airport Road Location 2796,31.888514,35.975587,,,,
LOC_2797,General,Airport Road Location 2797,31.943094,35.84778,,,,
DP_2798,DeliveryPoint,Ramtha Delivery 2798,32.081912,35.964876,Ramtha,Medium,,
WH_2799,Warehouse,Mecca Street Warehouse 2799,32.051828,36.083514,,,100,68
WH_2800,Warehouse,Abdali Warehouse 2800,31.980812,35.928597,,,100,70
WH_2801,Warehouse,Madaba Warehouse 2801,32.099741,35.920232,,,100,79
WH_2802,Warehouse,Zarqa Warehouse 2802,31.984467,35.935806,,,500,167
LOC_2803,General,Fuheis Location 2803,32.056167,35.961844,,,,
DP_2804,DeliveryPoint,Mafraq Delivery 2804,31.975038,36.027523,Mafraq,Medium,,
LOC_2805,General,Salt Location 2805,31.990195,36.043286,,,,
WH_2806,Warehouse,Madaba Warehouse 2806,31.902805,36.05739,,,100,50
WH_2807,Warehouse,Hashmi Shamali Warehouse 2807,31.854982,35.860761,,,500,316
DP_2808,DeliveryPoint,Abdali Delivery 2808,32.040209,35.867101,Abdali,Low,,
DP_2809,DeliveryPoint,Aqaba Delivery 2809,31.933715,35.86192,Aqaba,Medium,,
WH_2810,Warehouse,Jabal Amman Warehouse 2810,31.870738,35.993243,,,1000,474
LOC_2811,General,Abdoun Location 2811,32.037507,36.033433,,,,
LOC_2812,General,Airport Road Location 2812,32.060965,35.996591,,,,
DP_2813,DeliveryPoint,Abu Nsair Delivery 2813,31.923118,35.933885,Abu Nsair,Medium,,
WH_2814,Warehouse,Tafilah Warehouse 2814,32.081335,35.957559,,,1000,893
DP_2815,DeliveryPoint,Ramtha Delivery 2815,31.94945,36.049375,Ramtha,Medium,,
DP_2816,DeliveryPoint,Irbid Delivery 2816,32.011144,36.034385,Irbid,High,,
DP_2817,DeliveryPoint,Airport Road Delivery 2817,31.869638,36.090295,Airport Road,Medium,,
DP_2818,DeliveryPoint,Salt Delivery 2818,31.919625,36.059199,Salt,Medium,,
DP_2819,DeliveryPoint,Tla Al Ali Delivery 2819,32.051031,35.832416,Tla Al Ali,High,,
WH_2820,Warehouse,Abdoun Warehouse 2820,31.969851,35.992838,,,1000,668
WH_2821,Warehouse,Airport Road Warehouse 2821,31.973682,36.095527,,,200,149
LOC_2822,General,Tla Al Ali Location 2822,32.036705,35.956321,,,,
WH_2823,Warehouse,Tla Al Ali Warehouse 2823,32.027741,35.824238,,,200,165
LOC_2824,General,Abdoun Location 2824,31.850377,35.925508,,,,
DP_2825,DeliveryPoint,Hashmi Shamali Delivery 2825,32.022761,35.811836,Hashmi Shamali,Low,,
WH_2826,Warehouse,Abu Nsair Warehouse 2826,32.032602,35.818114,,,1000,103
WH_2827,Warehouse,Shafa Badran Warehouse 2827,32.068371,36.005025,,,500,33
WH_2828,Warehouse,Um Uthaina Warehouse 2828,32.007796,35.980514,,,500,459
DP_2829,DeliveryPoint,Yajouz Delivery 2829,32.008174,36.065768,Yajouz,High,,
WH_2830,Warehouse,Karak Warehouse 2830,32.006136,35.912662,,,200,145
WH_2831,Warehouse,Yajouz Warehouse 2831,31.987006,35.960045,,,1000,218
LOC_2832,General,Marka Location 2832,31.903506,35.973543,,,,
LOC_2833,General,Fuheis Location 2833,31.863076,35.984844,,,,
WH_2834,Warehouse,Hashmi Shamali Warehouse 2834,31.893708,35.973621,,,1000,728
WH_2835,Warehouse,Salt Warehouse 2835,31.971993,35.89761,,,500,197
LOC_2836,General,Wadi Seer Location 2836,31.940199,36.074015,,,,
WH_2837,Warehouse,Karak Warehouse 2837,32.016965,35.878493,,,100,79
DP_2838,DeliveryPoint,Jubeiha Delivery 2838,32.041724,35.809557,Jubeiha,Low,,
LOC_2839,General,Marka Location 2839,31.930927,35.872173,,,,
LOC_2840,General,Zarqa Location 2840,32.017552,35.998223,,,,
DP_2841,DeliveryPoint,Abdali Delivery 2841,32.080535,35.950851,Abdali,Medium,,
DP_2842,DeliveryPoint,Sahab Delivery 2842,32.011117,35.86212,Sahab,High,,
DP_2843,DeliveryPoint,Na ur Delivery 2843,31.859821,35.86293,Na ur,Medium,,
WH_2844,Warehouse,Wehdat Warehouse 2844,32.012226,35.911218,,,500,315
LOC_2845,General,Dabouq Location 2845,32.019296,36.082786,,,,
LOC_2846,General,Jerash Location 2846,32.075897,35.849716,,,,
DP_2847,DeliveryPoint,Dabouq Delivery 2847,31.930833,36.019171,Dabouq,High,,
DP_2848,DeliveryPoint,Gardens Delivery 2848,32.094266,36.038614,Gardens,Low,,
DP_2849,DeliveryPoint,Jubeiha Delivery 2849,31.861558,35.915141,Jubeiha,High,,
WH_2850,Warehouse,Abu Nsair Warehouse 2850,32.007674,35.841225,,,1000,178
LOC_2851,General,Zarqa Location 2851,31.915282,35.95438,,,,
WH_2852,Warehouse,Marka Warehouse 2852,31.984244,36.033998,,,500,336
DP_2853,DeliveryPoint,Wehdat Delivery 2853,31.972336,35.820425,Wehdat,Medium,,
DP_2854,DeliveryPoint,Ajloun Delivery 2854,31.999259,35.978734,Ajloun,Medium,,
DP_2855,DeliveryPoint,Salt Delivery 2855,32.067435,36.02779,Salt,High,,
LOC_2856,General,Ajloun Location 2856,32.085141,36.005045,,,,
DP_2857,DeliveryPoint,Zarqa Delivery 2857,31.893877,35.84439,Zarqa,High,,
WH_2858,Warehouse,Rabia Warehouse 2858,31.882943,35.909036,,,100,69
LOC_2859,General,Jabal Amman Location 2859,31.91596,35.925836,,,,
LOC_2860,General,Na ur Location 2860,31.969536,35.804651,,,,
WH_2861,Warehouse,Gardens Warehouse 2861,31.851245,36.016598,,,1000,914
WH_2862,Warehouse,Amman Warehouse 2862,32.013407,36.082751,,,500,354
WH_2863,Warehouse,Khalda Warehouse 2863,32.046603,35.944626,,,1000,74
DP_2864,DeliveryPoint,Jerash Delivery 2864,31.898737,36.030653,Jerash,Medium,,
DP_2865,DeliveryPoint,Airport Road Delivery 2865,31.921625,35.848555,Airport Road,Low,,
WH_2866,Warehouse,Shafa Badran Warehouse 2866,31.950212,35.948353,,,500,351
WH_2867,Warehouse,Tla Al Ali Warehouse 2867,32.08564,36.084201,,,100,95
WH_2868,Warehouse,Khalda Warehouse 2868,31.879548,36.091569,,,1000,656
DP_2869,DeliveryPoint,Rabia Delivery 2869,32.090118,36.093183,Rabia,Low,,
LOC_2870,General,Mafraq Location 2870,32.093632,35.954156,,,,
LOC_2871,General,Airport Road Location 2871,31.876096,36.076207,,,,
WH_2872,Warehouse,Zarqa Warehouse 2872,31.950423,35.821521,,,100,76
DP_2873,DeliveryPoint,Tafilah Delivery 2873,32.04767,36.022647,Tafilah,High,,
DP_2874,DeliveryPoint,Sahab Delivery 2874,32.025448,36.083223,Sahab,High,,
LOC_2875,General,Khalda Location 2875,32.004984,36.004923,,,,
LOC_2876,General,Abdali Location 2876,31.91123,35.95702,,,,
LOC_2877,General,Jabal Hussein Location 2877,31.886594,36.091434,,,,
DP_2878,DeliveryPoint,Dabouq Delivery 2878,31.948522,35.994977,Dabouq,Medium,,
DP_2879,DeliveryPoint,Karak Delivery 2879,32.075307,35.955824,Karak,Low,,
WH_2880,Warehouse,Jubeiha Warehouse 2880,31.922519,36.037788,,,200,89
WH_2881,Warehouse,Khalda Warehouse 2881,32.000087,35.862735,,,200,127
DP_2882,DeliveryPoint,Wadi Seer Delivery 2882,32.000707,36.047841,Wadi Seer,High,,
LOC_2883,General,Wadi Seer Location 2883,31.866123,35.818648,,,,
WH_2884,Warehouse,Gardens Warehouse 2884,32.030141,35.990177,,,100,84
DP_2885,DeliveryPoint,Russeifa Delivery 2885,31.97789,36.060313,Russeifa,High,,
WH_2886,Warehouse,Irbid Warehouse 2886,31.875614,36.04886,,,200,147
DP_2887,DeliveryPoint,Irbid Delivery 2887,32.099914,35.801372,Irbid,Low,,
LOC_2888,General,Jabal Amman Location 2888,32.013493,35.907858,,,,
LOC_2889,General,Ramtha Location 2889,31.932949,35.810934,,,,
LOC_2890,General,Ramtha Location 2890,32.067295,35.871458,,,,
WH_2891,Warehouse,Na ur Warehouse 2891,31.919158,36.090206,,,200,42
WH_2892,Warehouse,Khalda Warehouse 2892,31.928756,35.858799,,,1000,654
DP_2893,DeliveryPoint,Tafilah Delivery 2893,32.067551,35.876221,Tafilah,Medium,,
WH_2894,Warehouse,Um Uthaina Warehouse 2894,32.094961,35.962361,,,1000,995
LOC_2895,General,Abu Nsair Location 2895,31.868754,35.911614,,,,
DP_2896,DeliveryPoint,Madaba Delivery 2896,32.017121,35.993004,Madaba,Medium,,
DP_2897,DeliveryPoint,Mafraq Delivery 2897,31.850892,35.901366,Mafraq,Low,,
DP_2898,DeliveryPoint,Airport Road Delivery 2898,31.961852,36.055002,Airport Road,High,,
LOC_2899,General,Tabarbour Location 2899,31.995731,35.923583,,,,
WH_2900,Warehouse,Na ur Warehouse 2900,32.062378,35.891775,,,200,15
LOC_2901,General,Ramtha Location 2901,31.905482,35.816907,,,,
LOC_2902,General,Rabia Location 2902,32.059002,35.965174,,,,
LOC_2903,General,Tafilah Location 2903,31.940816,36.091172,,,,
WH_2904,Warehouse,Russeifa Warehouse 2904,31.850337,35.899406,,,100,46
LOC_2905,General,Rabia Location 2905,31.927477,35.86431,,,,
WH_2906,Warehouse,Madaba Warehouse 2906,32.090622,35.903992,,,200,99
DP_2907,DeliveryPoint,Mafraq Delivery 2907,32.0495,35.848666,Mafraq,Low,,
LOC_2908,General,Karak Location 2908,31.859329,36.001293,,,,
LOC_2909,General,Rabia Location 2909,31.982541,35.840045,,,,
WH_2910,Warehouse,Tabarbour Warehouse 2910,32.092242,35.801875,,,1000,185
LOC_2911,General,Irbid Location 2911,31.885311,36.001191,,,,
LOC_2912,General,Jabal Hussein Location 2912,31.927934,35.847168,,,,
DP_2913,DeliveryPoint,Madaba Delivery 2913,31.943354,35.801796,Madaba,High,,
LOC_2914,General,Tla Al Ali Location 2914,31.927421,36.092175,,,,
WH_2915,Warehouse,Jabal Hussein Warehouse 2915,31.94665,35.881156,,,100,10
WH_2916,Warehouse,Gardens Warehouse 2916,32.027268,35.800481,,,200,178
LOC_2917,General,Irbid Location 2917,31.941394,35.898904,,,,
WH_2918,Warehouse,Mecca Street Warehouse 2918,31.908249,35.880791,,,500,246
DP_2919,DeliveryPoint,Na ur Delivery 2919,32.068,35.911846,Na ur,High,,
LOC_2920,General,Abdoun Location 2920,31.858852,35.817047,,,,
DP_2921,DeliveryPoint,Mafraq Delivery 2921,31.889674,35.963402,Mafraq,Low,,
DP_2922,DeliveryPoint,Jubeiha Delivery 2922,31.945052,35.913918,Jubeiha,High,,
DP_2923,DeliveryPoint,Irbid Delivery 2923,32.072686,35.823001,Irbid,High,,
DP_2924,DeliveryPoint,Tabarbour Delivery 2924,32.090466,35.983443,Tabarbour,Medium,,
DP_2925,DeliveryPoint,Amman Delivery 2925,32.083189,36.095886,Amman,High,,
DP_2926,DeliveryPoint,Sahab Delivery 2926,31.893637,36.004773,Sahab,High,,
DP_2927,DeliveryPoint,Gardens Delivery 2927,31.9796,36.045339,Gardens,High,,
LOC_2928,General,Mafraq Location 2928,31.906524,36.058237,,,,
LOC_2929,General,Shafa Badran Location 2929,31.948881,35.91748,,,,
DP_2930,DeliveryPoint,Um Uthaina Delivery 2930,32.097743,35.984187,Um Uthaina,Low,,
LOC_2931,General,Tabarbour Location 2931,32.043616,35.810667,,,,
LOC_2932,General,Airport Road Location 2932,32.041564,36.086676,,,,
LOC_2933,General,Ramtha Location 2933,32.007043,35.913075,,,,
LOC_2934,General,Hashmi Shamali Location 2934,31.958527,35.934927,,,,
LOC_2935,General,Aqaba Location 2935,32.077646,35.964993,,,,
WH_2936,Warehouse,Mafraq Warehouse 2936,31.988073,35.870705,,,100,85
DP_2937,DeliveryPoint,Mafraq Delivery 2937,31.86856,36.013693,Mafraq,High,,
DP_2938,DeliveryPoint,Ajloun Delivery 2938,31.899436,36.036679,Ajloun,High,,
DP_2939,DeliveryPoint,Airport Road Delivery 2939,31.978268,36.037842,Airport Road,Medium,,
DP_2940,DeliveryPoint,Sahab Delivery 2940,31.973559,35.944679,Sahab,Medium,,
WH_2941,Warehouse,Wehdat Warehouse 2941,32.005184,36.092164,,,1000,621
LOC_2942,General,Wehdat Location 2942,31.965197,35.820288,,,,
LOC_2943,General,Sahab Location 2943,32.034266,36.001587,,,,
LOC_2944,General,Amman Location 2944,32.090791,35.879073,,,,
LOC_2945,General,Ramtha Location 2945,32.038498,35.932648,,,,
WH_2946,Warehouse,Jubeiha Warehouse 2946,31.913572,35.940986,,,200,131
WH_2947,Warehouse,Madaba Warehouse 2947,32.050188,36.032823,,,100,81
WH_2948,Warehouse,Deir Ghbar Warehouse 2948,31.89994,35.993276,,,500,239
WH_2949,Warehouse,Rabia Warehouse 2949,31.964304,36.005195,,,500,24
LOC_2950,General,Russeifa Location 2950,31.851438,35.93275,,,,
LOC_2951,General,Tabarbour Location 2951,31.89317,36.02662,,,,
LOC_2952,General,Tabarbour Location 2952,32.09614,35.941333,,,,
LOC_2953,General,Na ur Location 2953,31.893181,35.867054,,,,
DP_2954,DeliveryPoint,Zarqa Delivery 2954,31.931144,35.856477,Zarqa,Low,,
LOC_2955,General,Hashmi Shamali Location 2955,32.084476,35.987205,,,,
LOC_2956,General,Marka Location 2956,31.945211,36.05125,,,,
LOC_2957,General,Zarqa Location 2957,32.061552,36.024255,,,,
WH_2958,Warehouse,Ajloun Warehouse 2958,31.968034,35.868628,,,1000,731
LOC_2959,General,Wehdat Location 2959,32.012842,36.088624,,,,
WH_2960,Warehouse,Zarqa Warehouse 2960,32.098665,36.068,,,200,41
LOC_2961,General,Wehdat Location 2961,31.866115,35.950798,,,,
LOC_2962,General,Sweileh Location 2962,32.027622,35.909976,,,,
WH_2963,Warehouse,Madaba Warehouse 2963,31.859747,36.041885,,,200,177
LOC_2964,General,Karak Location 2964,31.888083,35.804118,,,,
LOC_2965,General,Mecca Street Location 2965,32.042726,35.972951,,,,
LOC_2966,General,Tabarbour Location 2966,32.02006,35.824148,,,,
DP_2967,DeliveryPoint,Mafraq Delivery 2967,32.061973,35.950673,Mafraq,Low,,
WH_2968,Warehouse,Irbid Warehouse 2968,31.923353,36.088572,,,500,239
WH_2969,Warehouse,Tla Al Ali Warehouse 2969,32.065815,36.043117,,,100,51
DP_2970,DeliveryPoint,Salt Delivery 2970,31.855226,35.825683,Salt,Medium,,
DP_2971,DeliveryPoint,Wehdat Delivery 2971,32.00663,35.862173,Wehdat,High,,
LOC_2972,General,Abdoun Location 2972,32.051367,35.880061,,,,
LOC_2973,General,Mafraq Location 2973,31.947372,35.850211,,,,
DP_2974,DeliveryPoint,Tla Al Ali Delivery 2974,31.99565,35.981767,Tla Al Ali,Medium,,
LOC_2975,General,Rabia Location 2975,31.948179,36.006408,,,,
WH_2976,Warehouse,Irbid Warehouse 2976,31.871252,36.070415,,,200,163
DP_2977,DeliveryPoint,Marj Al Hamam Delivery 2977,31.961172,35.99487,Marj Al Hamam,Low,,
LOC_2978,General,Sahab Location 2978,31.964849,36.027929,,,,
LOC_2979,General,Tafilah Location 2979,31.975971,36.014262,,,,
DP_2980,DeliveryPoint,Tla Al Ali Delivery 2980,31.980075,36.043068,Tla Al Ali,High,,
WH_2981,Warehouse,Marj Al Hamam Warehouse 2981,31.953266,35.809358,,,200,116
WH_2982,Warehouse,Tabarbour Warehouse 2982,32.066796,35.919861,,,200,74
WH_2983,Warehouse,Zarqa Warehouse 2983,32.064736,36.026992,,,500,387
LOC_2984,General,Tla Al Ali Location 2984,31.920018,36.057289,,,,
DP_2985,DeliveryPoint,Aqaba Delivery 2985,31.957731,35.976201,Aqaba,Medium,,
WH_2986,Warehouse,Sweileh Warehouse 2986,31.977906,35.867311,,,1000,894
WH_2987,Warehouse,Aqaba Warehouse 2987,31.993918,36.00612,,,200,73
DP_2988,DeliveryPoint,Ajloun Delivery 2988,31.939017,35.907818,Ajloun,Low,,
DP_2989,DeliveryPoint,Tafilah Delivery 2989,31.972708,35.836393,Tafilah,Low,,
DP_2990,DeliveryPoint,Tabarbour Delivery 2990,32.082207,35.96733,Tabarbour,High,,
LOC_2991,General,Marj Al Hamam Location 2991,31.987001,35.91299,,,,
WH_2992,Warehouse,Marka Warehouse 2992,32.007711,36.035402,,,200,172
DP_2993,DeliveryPoint,Zarqa Delivery 2993,32.025257,35.845071,Zarqa,Low,,
WH_2994,Warehouse,Deir Ghbar Warehouse 2994,32.083333,36.061419,,,500,414
DP_2995,DeliveryPoint,Russeifa Delivery 2995,31.940477,35.854743,Russeifa,Low,,
DP_2996,DeliveryPoint,Salt Delivery 2996,32.012849,35.8311,Salt,Low,,
LOC_2997,General,Karak Location 2997,31.937038,36.092348,,,,
LOC_2998,General,Mecca Street Location 2998,31.904894,35.864041,,,,
LOC_2999,General,Karak Location 2999,32.083111,36.017621,,,,
LOC_3000,General,Khalda Location 3000,31.96949,35.851301,,,,
LOC_3001,General,Yajouz Location 3001,31.945271,35.891076,,,,
LOC_3002,General,Marj Al Hamam Location 3002,31.87478,35.999041,,,,
DP_3003,DeliveryPoint,Abdali Delivery 3003,31.980709,35.992423,Abdali,Low,,
DP_3004,DeliveryPoint,Ramtha Delivery 3004,31.872461,35.828412,Ramtha,Low,,
WH_3005,Warehouse,Jabal Hussein Warehouse 3005,32.017867,35.853912,,,1000,745
WH_3006,Warehouse,Jerash Warehouse 3006,31.92304,35.942675,,,500,125
LOC_3007,General,Abdoun Location 3007,32.032407,35.872195,,,,
WH_3008,Warehouse,Fuheis Warehouse 3008,31.908669,35.982672,,,1000,945
WH_3009,Warehouse,Ajloun Warehouse 3009,31.861785,35.856675,,,100,67
DP_3010,DeliveryPoint,Aqaba Delivery 3010,32.072954,35.965982,Aqaba,Low,,
WH_3011,Warehouse,Madaba Warehouse 3011,31.943049,35.988354,,,1000,754
LOC_3012,General,Hashmi Shamali Location 3012,32.051475,36.010074,,,,
LOC_3013,General,Aqaba Location 3013,31.874256,35.978645,,,,
LOC_3014,General,Mecca Street Location 3014,31.957297,35.937422,,,,
WH_3015,Warehouse,Hashmi Shamali Warehouse 3015,32.043417,35.855415,,,500,338
WH_3016,Warehouse,Salt Warehouse 3016,32.029621,35.950659,,,100,63
LOC_3017,General,Jabal Hussein Location 3017,32.098292,35.985797,,,,
LOC_3018,General,Ramtha Location 3018,31.936567,36.084056,,,,
WH_3019,Warehouse,Mafraq Warehouse 3019,32.063257,35.941159,,,1000,945
WH_3020,Warehouse,Mafraq Warehouse 3020,32.066777,35.961846,,,200,21
WH_3021,Warehouse,Sahab Warehouse 3021,32.004763,35.834869,,,200,83
WH_3022,Warehouse,Amman Warehouse 3022,31.983996,35.887874,,,500,152
LOC_3023,General,Dabouq Location 3023,31.937973,36.07016,,,,
LOC_3024,General,Dabouq Location 3024,32.006055,35.897214,,,,
WH_3025,Warehouse,Shafa Badran Warehouse 3025,31.870616,35.886787,,,1000,561
DP_3026,DeliveryPoint,Russeifa Delivery 3026,31.989224,36.016308,Russeifa,Low,,
DP_3027,DeliveryPoint,Madaba Delivery 3027,31.97794,35.886592,Madaba,High,,
WH_3028,Warehouse,Shafa Badran Warehouse 3028,31.874939,35.821212,,,200,52
WH_3029,Warehouse,Fuheis Warehouse 3029,31.968721,35.861886,,,200,163
WH_3030,Warehouse,Ramtha Warehouse 3030,31.89067,35.946592,,,200,19
DP_3031,DeliveryPoint,Tla Al Ali Delivery 3031,32.02885,35.978593,Tla Al Ali,Low,,
WH_3032,Warehouse,Mafraq Warehouse 3032,31.858477,35.934907,,,200,149
LOC_3033,General,Yajouz Location 3033,31.94312,35.957422,,,,
DP_3034,DeliveryPoint,Na ur Delivery 3034,32.094177,35.975,Na ur,Medium,,
LOC_3035,General,Sahab Location 3035,32.003298,36.066152,,,,
LOC_3036,General,Na ur Location 3036,31.875919,35.985269,,,,
DP_3037,DeliveryPoint,Gardens Delivery 3037,31.907122,36.051604,Gardens,High,,
WH_3038,Warehouse,Shafa Badran Warehouse 3038,31.866745,35.8212,,,500,234
LOC_3039,General,Tla Al Ali Location 3039,31.956955,36.096937,,,,
DP_3040,DeliveryPoint,Yajouz Delivery 3040,31.96035,36.014806,Yajouz,Medium,,
WH_3041,Warehouse,Airport Road Warehouse 3041,31.923341,36.042751,,,500,445
WH_3042,Warehouse,Jabal Amman Warehouse 3042,31.919639,36.029852,,,1000,460
DP_3043,DeliveryPoint,Yajouz Delivery 3043,32.05201,35.942906,Yajouz,High,,
DP_3044,DeliveryPoint,Marka Delivery 3044,32.086753,36.097155,Marka,High,,
LOC_3045,General,Jabal Hussein Location 3045,31.870114,35.96717,,,,
LOC_3046,General,Shafa Badran Location 3046,32.002924,36.069935,,,,
DP_3047,DeliveryPoint,Irbid Delivery 3047,31.964229,36.09247,Irbid,Medium,,
WH_3048,Warehouse,Hashmi Shamali Warehouse 3048,31.965573,35.917338,,,200,10
LOC_3049,General,Wehdat Location 3049,32.082801,36.082364,,,,
DP_3050,DeliveryPoint,Aqaba Delivery 3050,31.924822,35.861751,Aqaba,Low,,
DP_3051,DeliveryPoint,Shafa Badran Delivery 3051,31.966804,36.009529,Shafa Badran,Low,,
LOC_3052,General,Um Uthaina Location 3052,31.961073,35.980389,,,,
LOC_3053,General,Jubeiha Location 3053,32.042915,35.80128,,,,
DP_3054,DeliveryPoint,Gardens Delivery 3054,32.023249,35.818428,Gardens,Medium,,
LOC_3055,General,Mecca Street Location 3055,31.972213,36.039827,,,,
LOC_3056,General,Aqaba Location 3056,32.057311,35.899237,,,,
LOC_3057,General,Yajouz Location 3057,31.965907,35.940197,,,,
DP_3058,DeliveryPoint,Tabarbour Delivery 3058,31.981399,36.066178,Tabarbour,Medium,,
LOC_3059,General,Hashmi Shamali Location 3059,31.938732,35.828647,,,,
DP_3060,DeliveryPoint,Marj Al Hamam Delivery 3060,31.854719,35.838688,Marj Al Hamam,Low,,
WH_3061,Warehouse,Aqaba Warehouse 3061,32.031296,36.00919,,,500,500
DP_3062,DeliveryPoint,Tafilah Delivery 3062,32.002885,35.952248,Tafilah,High,,
DP_3063,DeliveryPoint,Abdoun Delivery 3063,32.058096,35.939375,Abdoun,Low,,
LOC_3064,General,Sweileh Location 3064,31.9476,36.059305,,,,
LOC_3065,General,Um Uthaina Location 3065,31.893761,36.046048,,,,
LOC_3066,General,Sahab Location 3066,31.928625,36.073414,,,,
DP_3067,DeliveryPoint,Jerash Delivery 3067,31.92394,35.967825,Jerash,Low,,
WH_3068,Warehouse,Airport Road Warehouse 3068,31.900452,35.931664,,,500,104
WH_3069,Warehouse,Hashmi Shamali Warehouse 3069,32.063618,35.906306,,,100,96
DP_3070,DeliveryPoint,Karak Delivery 3070,31.903366,35.931582,Karak,Medium,,
WH_3071,Warehouse,Rabia Warehouse 3071,31.864206,35.906932,,,1000,560
LOC_3072,General,Hashmi Shamali Location 3072,31.879764,35.865181,,,,
WH_3073,Warehouse,Jubeiha Warehouse 3073,31.982361,36.060105,,,500,480
LOC_3074,General,Madaba Location 3074,32.080843,35.939033,,,,
LOC_3075,General,Salt Location 3075,31.966491,36.016828,,,,
WH_3076,Warehouse,Airport Road Warehouse 3076,31.907934,36.05329,,,100,52
DP_3077,DeliveryPoint,Tla Al Ali Delivery 3077,31.976748,35.812331,Tla Al Ali,Medium,,
LOC_3078,General,Khalda Location 3078,32.073675,35.834102,,,,
WH_3079,Warehouse,Russeifa Warehouse 3079,32.096227,36.069852,,,1000,850
DP_3080,DeliveryPoint,Marka Delivery 3080,31.963757,35.986319,Marka,Medium,,
DP_3081,DeliveryPoint,Gardens Delivery 3081,32.092668,35.93534,Gardens,High,,
DP_3082,DeliveryPoint,Tafilah Delivery 3082,32.054202,36.073885,Tafilah,Medium,,
WH_3083,Warehouse,Aqaba Warehouse 3083,32.044274,35.873851,,,1000,917
LOC_3084,General,Ramtha Location 3084,31.915591,36.084641,,,,
DP_3085,DeliveryPoint,Rabia Delivery 3085,31.963106,36.097006,Rabia,Medium,,
WH_3086,Warehouse,Rabia Warehouse 3086,31.941063,35.937227,,,1000,93
LOC_3087,General,Na ur Location 3087,31.948723,35.953914,,,,
WH_3088,Warehouse,Na ur Warehouse 3088,32.093643,35.953124,,,100,40
DP_3089,DeliveryPoint,Abdali Delivery 3089,31.88876,35.980837,Abdali,Low,,
DP_3090,DeliveryPoint,Abdoun Delivery 3090,31.882235,36.036567,Abdoun,Medium,,
LOC_3091,General,Jerash Location 3091,32.011187,35.930079,,,,
LOC_3092,General,Tabarbour Location 3092,31.879478,36.085211,,,,
LOC_3093,General,Khalda Location 3093,32.083711,36.035237,,,,
WH_3094,Warehouse,Ramtha Warehouse 3094,31.940476,36.010653,,,200,116
